date,index,targetAt,rawB,recovery2B,recovery3B,spy_priorAtr14Pct,spy_referencePrice,spy_trueRange15,spy_shockAtrRatio,spy_downsideExcursionPct,spy_realizedMovement60AtrRatio,spy_rollingStatus,spy_sessionDrawdownPct,spy_sessionDrawdownAtrRatio,spy_openToCurrentPct,rsp_priorAtr14Pct,rsp_referencePrice,rsp_trueRange15,rsp_shockAtrRatio,rsp_downsideExcursionPct,rsp_realizedMovement60AtrRatio,rsp_rollingStatus,rsp_sessionDrawdownPct,rsp_sessionDrawdownAtrRatio,rsp_openToCurrentPct
2021-12-02,1,2021-12-02T14:45:00.000Z,HIGH,HIGH,HIGH,0.012545499750429139,450.73,3.990000000000009,0.7056160722838515,0.0009318217114459119,,NOT_APPLICABLE_SESSION_WARMUP,0.0007704160246533628,0.06140975170215993,0.007143966454418393,0.013760328890203313,152.25,1.3499999999999943,0.6443883096576608,0.0009852216748768847,,NOT_APPLICABLE_SESSION_WARMUP,0.00013033561420646342,0.009471838590955196,0.007750410509031136
2021-12-02,2,2021-12-02T15:00:00.000Z,ELEVATED,HIGH,HIGH,0.012545499750429139,453.95,2.419999999999959,0.4249319432905406,0.0010353563167749102,,NOT_APPLICABLE_SESSION_WARMUP,0.000043869269576621655,0.003496813235767753,0.011425909080824415,0.013760328890203313,153.43,1,0.4736536634893425,0.001042820830346064,,NOT_APPLICABLE_SESSION_WARMUP,0.00019446425098853395,0.014132238592566132,0.013070607553366198
2021-12-02,3,2021-12-02T15:15:00.000Z,ELEVATED,ELEVATED,HIGH,0.012545499750429139,455.88,2.3000000000000114,0.4021511641914918,0.00401421426691231,,NOT_APPLICABLE_SESSION_WARMUP,0.003944340966363561,0.31440285718619054,0.008475140327912412,0.013760328890203313,154.24,0.5,0.2355831223715308,0.002269190871369442,,NOT_APPLICABLE_SESSION_WARMUP,0.0014107131290885594,0.10252030604391431,0.012625287356321957
2021-12-02,4,2021-12-02T15:30:00.000Z,ELEVATED,ELEVATED,ELEVATED,0.012545499750429139,454.55,1.7340000000000373,0.3040741244485751,0.002111978880211278,0.706314001420458,VALID,0.003002081735510035,0.23929550796948873,0.009429148270583276,0.013760328890203313,154.1722,0.4884999999999877,0.23026592963133802,0.002608771231129824,0.682413554792458,VALID,0.0016192758598354818,0.11767711896685316,0.012413793103448256
2021-12-02,5,2021-12-02T15:45:00.000Z,ELEVATED,ELEVATED,ELEVATED,0.012545499750429139,454.98,3.359999999999957,0.5886525163822041,0.006198074640643529,0.64439549783806,VALID,0.009137723238742228,0.7283666191480063,0.0032170035276106734,0.013760328890203313,154.14,1.0800000000000125,0.5091896724815385,0.0055793434540027595,0.5593281763104855,VALID,0.007189584817669443,0.5224864082128211,0.006765188834154445
2021-12-02,6,2021-12-02T16:00:00.000Z,ELEVATED,ELEVATED,ELEVATED,0.012545499750429139,452.18,3.0300000000000296,0.5341255005959564,0.0005086469989827462,0.7305417096082154,VALID,0.0031335597677221577,0.24977560320902875,0.009296030883233941,0.013760328890203313,153.28,1.1000000000000227,0.5215288997135208,0.0005219206680585367,0.6320774656890189,VALID,0.0005829393095406114,0.04236376282805537,0.013464696223316919
2021-12-02,7,2021-12-02T16:15:00.000Z,ELEVATED,ELEVATED,ELEVATED,0.012545499750429139,454.92,1.890199999999993,0.3311957553906277,0.001605117383276235,0.7045739217092738,VALID,0.0015119973704393508,0.12052109525470522,0.010937811993876556,0.013760328890203313,154.3,0.5320000000000107,0.2505629721674603,0.0014906027219703057,0.6368369981339118,VALID,0.000799472193115292,0.058099788129662905,0.01463645320197049
2021-12-02,8,2021-12-02T16:30:00.000Z,ELEVATED,ELEVATED,ELEVATED,0.012545499750429139,455.66,1.2300000000000182,0.21516728477935632,0.00008778475178865922,0.7094172909995504,VALID,0.0012038962460326394,0.0959623984681406,0.012357730792270205,0.013760328890203313,154.4784,0.4000000000000057,0.18817564549910115,0.00031331241131437584,0.646721845210303,VALID,0.0007104566298521839,0.051630788444162454,0.016223316912972185
2021-12-02,9,2021-12-02T16:45:00.000Z,ELEVATED,ELEVATED,ELEVATED,0.012545499750429139,456.3,2.2299999999999613,0.38955288777548847,0.004251588866973477,0.5543624480767402,VALID,0.0038524679873044713,0.3070796750980519,0.009673196814057095,0.013760328890203313,154.72,0.7652999999999963,0.3594648605234708,0.00407187176835571,0.5219204219808601,VALID,0.0027464348976108206,0.1995907888194554,0.014318555008210332
2021-12-02,10,2021-12-02T17:00:00.000Z,ELEVATED,ELEVATED,ELEVATED,0.012545499750429139,455.09,2.390000000000043,0.4186129335416416,0.0009668417236151041,0.39060240634825,VALID,0.0007655785051637664,0.061024153711977766,0.013223215672353739,0.013760328890203313,154.43,0.8199999999999932,0.38588097457177206,0.0009713138638865873,0.3286026184463726,VALID,0.0007092198581559331,0.05154090892848232,0.01799671592775054
2021-12-02,11,2021-12-02T17:15:00.000Z,NORMAL,ELEVATED,ELEVATED,0.012545499750429139,456.6901,1.580000000000041,0.2757703203569615,0.0009198798047078113,0.4188711392474749,VALID,0.00004018783444368763,0.0032033665651552017,0.015755773966676268,0.013760328890203313,154.99,0.4900000000000091,0.2297542678798237,0.001161365249370971,0.3474286157173411,VALID,0.00006439150032208194,0.004679502999955587,0.019967159277504143
2021-12-02,12,2021-12-02T17:30:00.000Z,NORMAL,NORMAL,ELEVATED,0.012545499750429139,457.8316,0.9300000000000068,0.16191579539232565,0.0009863888818508486,0.4084265479801428,VALID,0.0002618315114224096,0.020870552519316996,0.016550928493776818,0.013760328890203313,155.29,0.21999999999999886,0.10295569547052148,0.0007727477622513011,0.32884478211197526,VALID,0.00038612523328382685,0.028060756131979468,0.020229885057471364
2021-12-02,13,2021-12-02T17:45:00.000Z,HIGH,HIGH,HIGH,0.012545499750429139,458.19,7.586200000000019,1.319747097394181,0.01616403675331197,0.37365087858098583,VALID,0.0020507450313065815,0.16346459464370341,0.014864774920684276,0.013760328890203313,155.33,0.3689999999999998,0.17264031099210486,0.0019313719178523875,0.31967606187307773,VALID,0.001988429783975428,0.144504524553268,0.01865353037766826
2021-12-02,14,2021-12-02T18:00:00.000Z,NORMAL,HIGH,HIGH,0.012545499750429139,457.43,1.0400000000000205,0.18122609364881181,0.0002404739522987422,0.24956691442235204,VALID,0.001614416301241375,0.12868489365568328,0.015308499545182208,0.013760328890203313,155.09,0.3400000000000034,0.15931853594891993,0,0.19964875888049224,VALID,0.0010294023032876316,0.07480942581398008,0.019835796387520643
2021-12-02,15,2021-12-02T18:15:00.000Z,NORMAL,ELEVATED,HIGH,0.012545499750429139,457.63,1.4799999999999613,0.2577859611692996,0.0023599851408342637,0.1585572511613231,VALID,0.0009817396426467452,0.0782543272230477,0.015951900250704476,0.013760328890203313,155.27,0.46999999999999886,0.21997913535718255,0.002318541894764047,0.14654260509244094,VALID,0.0005147011516439073,0.03740471290699669,0.020361247947454864
2021-12-02,16,2021-12-02T18:30:00.000Z,NORMAL,ELEVATED,ELEVATED,0.012545499750429139,457.92,1.670000000000016,0.29069589093006776,0.0033630328441649642,0.26625288757081106,VALID,0.003774243515064289,0.3008444135463942,0.013112062653916956,0.013760328890203313,155.35,0.5098999999999876,0.2385310611027795,0.002702928870292785,0.22601559568051122,VALID,0.002959341224909984,0.21506326255158711,0.017931034482758568
2021-12-02,17,2021-12-02T18:45:00.000Z,NORMAL,NORMAL,ELEVATED,0.012545499750429139,456.64,1.6000000000000227,0.2792917228780643,0.0010949544498948843,0.25373045691502766,VALID,0.002465257324868546,0.19650531058232398,0.014443236527410974,0.013760328890203313,154.98,0.6099999999999852,0.28603907452182553,0.0007742934572201325,0.27139648096590563,VALID,0.0005788898179713347,0.04206947541664329,0.020558292282430113
2021-12-02,18,2021-12-02T19:00:00.000Z,NORMAL,NORMAL,ELEVATED,0.012545499750429139,457.24,1.9600000000000364,0.34168340720502094,0.0018371096142070506,0.30960940396522674,VALID,0.00020245653075029146,0.016137781258444176,0.016744392430057875,0.013760328890203313,155.38,0.7099999999999795,0.3320736512312337,0.0019307504183291475,0.3106269608325213,VALID,0.00025675588933816063,0.018659138992016273,0.02298850574712641
2021-12-02,19,2021-12-02T19:15:00.000Z,NORMAL,NORMAL,NORMAL,0.012545499750429139,458.2772,0.9399999999999977,0.16349769581998477,0.0016740959401864255,0.317466963579247,VALID,0.0014614461773367127,0.11649166684545362,0.015641293013555657,0.013760328890203313,155.75,0.28999999999999204,0.13531350023023225,0.0012841091492776155,0.3142713430782206,VALID,0.0014117043121149825,0.10259233797239015,0.022134646962233218
2021-12-02,20,2021-12-02T19:30:00.000Z,NORMAL,NORMAL,NORMAL,0.012545499750429139,457.78,1.0100000000000477,0.17586385662653722,0.0001529118790685333,0.2683804120496163,VALID,0.00023979769794212947,0.019114240382008443,0.017482750205222608,0.013760328890203313,155.62,0.37999999999999545,0.17745546204783577,0.00025703637064639534,0.30189224081240257,VALID,0.00012823800974615435,0.009319400049911133,0.02423645320197032
2021-12-02,21,2021-12-02T19:45:00.000Z,NORMAL,NORMAL,NORMAL,0.012545499750429139,458.61,0.8400000000000318,0.14599830024617258,0.0015917664246309898,0.2540687263346519,VALID,0.0009809905824905072,0.0781946197445782,0.016728418343575857,0.013760328890203313,155.94,0.27000000000001023,0.12582803661072592,0.001731435167372132,0.24538641899989042,VALID,0.001025904077968688,0.07455520039924932,0.02331691297208538
2021-12-02,22,2021-12-02T20:00:00.000Z,NORMAL,NORMAL,NORMAL,0.012545499750429139,458.27,1.2900000000000205,0.22437802266158724,0.0025749012590830884,0.2000952945716402,VALID,0.002114579700034939,0.16855284700496737,0.0155747343198811,0.013760328890203313,155.8,0.4200000000000159,0.19590838425835996,0.0023106546854943107,0.19524796662557345,VALID,0.0022441651705565166,0.16308950087335874,0.022068965517241468
2021-12-02,23,2021-12-02T20:15:00.000Z,NORMAL,NORMAL,NORMAL,0.012545499750429139,457.75,1.589999999999975,0.2768731267240666,0.001682140906608371,0.1804757390148679,VALID,0.0021581792814789175,0.17202816343805624,0.015530361857431174,0.013760328890203313,155.61,0.5099999999999909,0.23817921477074708,0.0014780541096331738,0.18558664468750768,VALID,0.0022441651705565166,0.16308950087335874,0.022068965517241468
2021-12-02,24,2021-12-02T20:30:00.000Z,NORMAL,NORMAL,NORMAL,0.012545499750429139,457.73,0.8799999999999955,0.15324465249004923,0.0013763572411683643,0.11468518554114016,VALID,0.0026377746773631767,0.21025664420207313,0.015042264770483316,0.013760328890203313,155.61,0.3491999999999962,0.16308270940773617,0.0016708437761070582,0.11250109293598161,VALID,0.002564760194921811,0.1863880009981299,0.021740558292282497
2021-12-02,25,2021-12-02T20:45:00.000Z,NORMAL,NORMAL,NORMAL,0.012545499750429139,457.51,1.6200000000000045,0.2822451301375397,0.0001311446744333507,0.21383332514243605,VALID,0.001023809005162547,0.08160767012310736,0.017460563973997756,0.013760328890203313,155.56,0.37999999999999545,0.17752390719904992,0,0.14481253482045398,VALID,0.001025904077968688,0.07455520039924932,0.02331691297208538
2021-12-07,1,2021-12-07T14:45:00.000Z,NORMAL,NORMAL,NORMAL,0.013831707240608898,464.41,1.5749999999999886,0.24519025610237818,0.00013996253310651736,,NOT_APPLICABLE_SESSION_WARMUP,0.000021462912087892567,0.0015517182163080347,0.0032299046101504914,0.0151963239749829,158.38,0.8599999999999852,0.35732184583469484,0.0006313928526328723,,NOT_APPLICABLE_SESSION_WARMUP,0,0,0.004798585680010126
2021-12-07,2,2021-12-07T15:00:00.000Z,NORMAL,NORMAL,NORMAL,0.013831707240608898,465.91,1.3899999999999864,0.21569346147681248,0.00008585349101762241,,NOT_APPLICABLE_SESSION_WARMUP,0.00004280272225309637,0.003094536452263149,0.006093753364484034,0.0151963239749829,159.14,0.5649999999999977,0.23363104431935275,0.0003141887646096704,,NOT_APPLICABLE_SESSION_WARMUP,0.00003131752842062856,0.00206086211850875,0.008018689228437959
2021-12-07,3,2021-12-07T15:15:00.000Z,NORMAL,NORMAL,NORMAL,0.013831707240608898,467.24,1.0118000000000507,0.15655930028438916,0.0005924150329595861,,NOT_APPLICABLE_SESSION_WARMUP,0.0000333351140552514,0.0024100505798287796,0.007642815615512166,0.0151963239749829,159.65,0.3199999999999932,0.13189930634495223,0.0009395552771688424,,NOT_APPLICABLE_SESSION_WARMUP,0,0,0.009092057077913829
2021-12-07,4,2021-12-07T15:30:00.000Z,NORMAL,NORMAL,NORMAL,0.013831707240608898,467.9594,0.67999999999995,0.10505698889970665,0.0010458172226051857,0.338134010924628,VALID,0.0013670831998290856,0.0988369097211245,0.006675136194310927,0.0151963239749829,159.82,0.1407000000000096,0.05793278772792972,0.0005675134526342024,0.38790403920016325,VALID,0.0008757115156065227,0.05762653632866551,0.008523803510544159
2021-12-07,5,2021-12-07T15:45:00.000Z,NORMAL,NORMAL,NORMAL,0.013831707240608898,467.51,0.875,0.13531357242091827,0,0.2754739192112684,VALID,0.00011742476808609759,0.008489535387312631,0.008440817381193177,0.0151963239749829,159.73,0.1799999999999784,0.07415620043265429,0.00012521129405861022,0.23157172940037796,VALID,0.0001876289949338465,0.01234699886911681,0.009344614218967262
2021-12-07,6,2021-12-07T16:00:00.000Z,NORMAL,NORMAL,NORMAL,0.013831707240608898,468.33,0.6105000000000018,0.09424490948579847,0.00036405953067282493,0.1836647422740086,VALID,0.00064850566375829,0.046885438831030496,0.008733662065846914,0.0151963239749829,159.86,0.32499999999998863,0.1337842562210818,0.0005317152508445387,0.12621275739051013,VALID,0.00024984384759520325,0.016441071406908092,0.010607399924232874
2021-12-07,7,2021-12-07T16:15:00.000Z,NORMAL,NORMAL,NORMAL,0.013831707240608898,468.466,0.7300000000000182,0.11265980508304296,0.0006745420158560726,0.15281230787911887,VALID,0.0015025166353864442,0.10862842953870246,0.008108137206347843,0.0151963239749829,160.06,0.3599999999999852,0.14800662120590785,0.0013744845682868853,0.13856613432625867,VALID,0.002247191011235863,0.14787727709249446,0.009218335648440545
2021-12-07,8,2021-12-07T16:30:00.000Z,NORMAL,NORMAL,NORMAL,0.013831707240608898,468.1755,0.4300000000000068,0.06640243179693313,0.0002894213815118029,0.13737384212296677,VALID,0.0012476539839617377,0.09020245745938833,0.008365452940289897,0.0151963239749829,159.84,0.12999999999999545,0.053520398397152495,0.00012512512512518915,0.13578479698607235,VALID,0.0018726591760298563,0.12323106424374344,0.009597171360020251
2021-12-07,9,2021-12-07T16:45:00.000Z,NORMAL,NORMAL,NORMAL,0.013831707240608898,468.295,0.5800000000000409,0.08954321523375433,0.0005872366777352611,0.05328725332570338,VALID,0.0011516806005801494,0.08326380688559529,0.008462350078594305,0.0151963239749829,159.9,0.2400000000000091,0.0987698135927433,0.0011257035647279977,0.14305176009199944,VALID,0.002933832709113601,0.19306200064854187,0.008523803510544159
2021-12-07,10,2021-12-07T17:00:00.000Z,NORMAL,NORMAL,NORMAL,0.013831707240608898,468.34,0.36000000000001364,0.055573207175012344,0.000619208267497894,0.05959973108841543,VALID,0.0016208838082238332,0.11718609857972087,0.007988630735772162,0.0151963239749829,159.73,0.1699999999999875,0.0700364115197323,0.0007512677643521952,0.12154023809410192,VALID,0.0034332084893881586,0.22592361778020215,0.008018689228437959
2021-12-07,11,2021-12-07T17:15:00.000Z,NORMAL,NORMAL,NORMAL,0.013831707240608898,468.12,0.36000000000001364,0.05559932463544664,0.00014953430744252152,0.05093208013240996,VALID,0.0011730080191093913,0.08480572923532709,0.008440817381193177,0.0151963239749829,159.65,0.15000000000000568,0.06182779984920002,0.00012527403695590498,0.08762670362264774,VALID,0.002933832709113601,0.19306200064854187,0.008523803510544159
2021-12-07,12,2021-12-07T17:30:00.000Z,NORMAL,NORMAL,NORMAL,0.013831707240608898,468.33,0.4749999999999659,0.07332732515274518,0.0008540986056839777,0.059280722530549654,VALID,0.001663538645282317,0.12026994327918444,0.00794556534097035,0.0151963239749829,159.73,0.1699999999999875,0.0700364115197323,0.0009390847054402884,0.08957106823632595,VALID,0.003401997503121021,0.22386976670947484,0.008050258871069582
2021-12-07,13,2021-12-07T17:45:00.000Z,NORMAL,NORMAL,NORMAL,0.013831707240608898,468.1,0.28000000000002956,0.043245766796845234,0.000021362956633300038,0.06166529431752016,VALID,0.0014101689131547689,0.10195190576435961,0.008201373786094202,0.0151963239749829,159.655,0.10499999999998977,0.04327810448871888,0.00006263505684125712,0.05674276283516698,VALID,0.003257178526841353,0.2143398977412903,0.008196742012880565
